time 	 desired_ee_pos 	 ee_pos
0.54812	3.78529 1.38594	3.76037 1.38585
0.549128	3.78544 1.38594	3.76056 1.38585
0.550122	3.78558 1.38594	3.76076 1.38585
0.551118	3.78573 1.38594	3.76095 1.38585
0.552117	3.78587 1.38594	3.76114 1.38585
0.553117	3.78601 1.38594	3.76134 1.38585
0.55412	3.78615 1.38594	3.76153 1.38585
0.555118	 3.7863 1.38594	3.76172 1.38585
0.556118	3.78644 1.38594	3.76191 1.38585
0.557117	3.78658 1.38594	3.76211 1.38585
0.558127	3.78672 1.38594	 3.7623 1.38585
0.55912	3.78686 1.38594	3.76249 1.38585
0.560117	  3.787 1.38594	3.76268 1.38585
0.561119	3.78714 1.38594	3.76287 1.38585
0.562121	3.78728 1.38594	3.76306 1.38585
0.563118	3.78741 1.38594	3.76325 1.38585
0.564119	3.78755 1.38594	3.76344 1.38585
0.565178	3.78769 1.38594	3.76362 1.38585
0.566127	3.78783 1.38594	3.76381 1.38585
0.567117	3.78796 1.38594	  3.764 1.38585
0.568116	 3.7881 1.38594	3.76419 1.38585
0.569117	3.78823 1.38594	3.76438 1.38585
0.570119	3.78837 1.38594	3.76456 1.38585
0.571116	 3.7885 1.38594	3.76475 1.38585
0.572115	3.78864 1.38594	3.76493 1.38585
0.573115	3.78877 1.38594	3.76512 1.38585
0.574118	 3.7889 1.38594	3.76531 1.38585
0.575115	3.78904 1.38594	3.76549 1.38585
0.576115	3.78917 1.38594	3.76568 1.38585
0.577114	 3.7893 1.38594	3.76586 1.38585
0.578118	3.78943 1.38594	3.76604 1.38585
0.579115	3.78956 1.38594	3.76623 1.38585
0.580115	3.78969 1.38594	3.76641 1.38585
0.581131	3.78982 1.38594	3.76657 1.38585
0.582122	3.78995 1.38594	3.76677 1.38585
0.583121	3.79008 1.38594	3.76696 1.38585
0.584117	3.79021 1.38594	3.76714 1.38585
0.585116	3.79033 1.38594	3.76732 1.38585
0.586119	3.79046 1.38594	 3.7675 1.38585
0.587116	3.79059 1.38594	3.76768 1.38585
0.588116	3.79072 1.38594	3.76786 1.38585
0.589116	3.79084 1.38594	3.76804 1.38585
0.590117	3.79097 1.38594	3.76822 1.38585
0.591116	3.79109 1.38594	 3.7684 1.38585
0.592115	3.79122 1.38594	3.76858 1.38585
0.593116	3.79134 1.38594	3.76876 1.38585
0.594117	3.79146 1.38594	3.76893 1.38585
0.595116	3.79159 1.38594	3.76911 1.38585
0.596156	3.79171 1.38594	3.76929 1.38585
0.597129	3.79183 1.38594	3.76946 1.38585
0.59819	3.79195 1.38594	3.76964 1.38585
0.599143	3.79207 1.38594	 3.7698 1.38585
0.600166	3.79219 1.38594	3.76999 1.38585
0.60115	3.79231 1.38594	3.77017 1.38585
0.60215	3.79243 1.38594	3.77034 1.38585
0.60315	3.79255 1.38594	3.77052 1.38585
0.604149	3.79267 1.38594	3.77069 1.38585
0.60515	3.79279 1.38594	3.77086 1.38585
0.60615	3.79291 1.38594	3.77104 1.38585
0.607148	3.79303 1.38594	3.77121 1.38585
0.608149	3.79314 1.38594	3.77138 1.38585
0.609149	3.79326 1.38594	3.77155 1.38585
0.610149	3.79337 1.38594	3.77172 1.38586
0.611148	3.79349 1.38594	3.77189 1.38586
0.612148	 3.7936 1.38594	3.77207 1.38586
0.613148	3.79372 1.38594	3.77224 1.38586
0.614149	3.79383 1.38594	3.77241 1.38586
0.615148	3.79395 1.38594	3.77258 1.38586
0.616147	3.79406 1.38594	3.77274 1.38586
0.617151	3.79417 1.38594	3.77291 1.38586
0.618149	3.79428 1.38594	3.77308 1.38586
0.619148	3.79439 1.38594	3.77325 1.38586
0.620147	3.79451 1.38594	3.77342 1.38586
0.621148	3.79462 1.38594	3.77358 1.38586
0.622149	3.79473 1.38594	3.77375 1.38586
0.623148	3.79484 1.38594	3.77392 1.38586
0.624148	3.79494 1.38594	3.77408 1.38586
0.625147	3.79505 1.38594	3.77425 1.38586
0.626149	3.79516 1.38594	3.77441 1.38586
0.627149	3.79527 1.38594	3.77458 1.38586
0.628148	3.79537 1.38594	3.77474 1.38586
0.62915	3.79548 1.38594	3.77491 1.38586
0.63015	3.79559 1.38594	3.77507 1.38586
0.631148	3.79569 1.38594	3.77523 1.38586
0.632151	 3.7958 1.38594	3.77539 1.38586
0.633154	 3.7959 1.38594	3.77556 1.38586
0.63415	3.79601 1.38594	3.77572 1.38586
0.635149	3.79611 1.38594	3.77588 1.38586
0.636149	3.79621 1.38594	3.77604 1.38586
0.637148	3.79632 1.38594	 3.7762 1.38586
0.638149	3.79642 1.38594	3.77636 1.38586
0.639149	3.79652 1.38594	3.77652 1.38586
0.640148	3.79662 1.38594	3.77668 1.38586
0.641148	3.79672 1.38594	3.77684 1.38586
0.642149	3.79682 1.38594	  3.777 1.38586
0.643149	3.79692 1.38594	3.77715 1.38586
0.644149	3.79702 1.38594	3.77731 1.38586
0.645148	3.79712 1.38594	3.77747 1.38586
0.646149	3.79722 1.38594	3.77763 1.38586
0.647151	3.79731 1.38594	3.77778 1.38586
0.64815	3.79741 1.38594	3.77794 1.38586
0.649149	3.79751 1.38594	3.77809 1.38586
0.65015	 3.7976 1.38594	3.77825 1.38586
0.651149	 3.7977 1.38594	 3.7784 1.38586
0.652149	3.79779 1.38594	3.77856 1.38586
0.653149	3.79789 1.38594	3.77871 1.38586
0.65415	3.79798 1.38594	3.77886 1.38586
0.65515	3.79808 1.38594	3.77902 1.38586
0.65615	3.79817 1.38594	3.77917 1.38586
0.657149	3.79826 1.38594	3.77932 1.38586
0.65815	3.79835 1.38594	3.77947 1.38586
0.659148	3.79844 1.38594	3.77962 1.38586
0.660149	3.79854 1.38594	3.77978 1.38586
0.661148	3.79863 1.38594	3.77993 1.38586
0.66215	3.79872 1.38594	3.78008 1.38586
0.663149	3.79881 1.38594	3.78022 1.38586
0.664151	3.79889 1.38594	3.78037 1.38586
0.66514	3.79898 1.38594	3.78051 1.38586
0.666153	3.79907 1.38594	3.78067 1.38586
0.667122	3.79916 1.38594	3.78082 1.38586
0.668116	3.79925 1.38594	3.78097 1.38586
0.669118	3.79933 1.38594	3.78111 1.38586
0.67012	3.79942 1.38594	3.78126 1.38586
0.671118	 3.7995 1.38594	 3.7814 1.38586
0.672149	3.79959 1.38594	3.78155 1.38586
0.673149	3.79967 1.38594	 3.7817 1.38586
0.674149	3.79976 1.38594	3.78184 1.38586
0.675149	3.79984 1.38594	3.78198 1.38586
0.676149	3.79992 1.38594	3.78213 1.38586
0.677148	    3.8 1.38594	3.78227 1.38586
0.678148	3.80009 1.38594	3.78241 1.38586
0.679148	3.80017 1.38594	3.78256 1.38586
0.680151	3.80025 1.38594	 3.7827 1.38586
0.681151	3.80033 1.38594	3.78284 1.38586
0.68215	3.80041 1.38594	3.78298 1.38586
0.68315	3.80049 1.38594	3.78312 1.38586
0.684149	3.80057 1.38594	3.78326 1.38586
0.685149	3.80065 1.38594	 3.7834 1.38586
0.686149	3.80072 1.38594	3.78354 1.38586
0.687149	 3.8008 1.38594	3.78368 1.38586
0.688148	3.80088 1.38594	3.78382 1.38586
0.68915	3.80095 1.38594	3.78396 1.38586
0.690126	3.80103 1.38594	3.78409 1.38586
0.691118	 3.8011 1.38594	3.78423 1.38586
0.692119	3.80118 1.38594	3.78437 1.38586
0.693142	3.80125 1.38594	 3.7845 1.38586
0.694298	3.80133 1.38594	3.78464 1.38586
0.695122	 3.8014 1.38594	3.78478 1.38586
0.69612	3.80147 1.38594	3.78491 1.38586
0.697145	3.80154 1.38594	3.78505 1.38586
0.698153	3.80162 1.38594	3.78517 1.38586
0.699173	3.80169 1.38594	3.78531 1.38586
0.70015	3.80176 1.38594	3.78545 1.38586
0.701127	3.80183 1.38594	3.78558 1.38586
0.702121	 3.8019 1.38594	3.78571 1.38587
0.703119	3.80197 1.38594	3.78584 1.38587
0.704118	3.80204 1.38594	3.78597 1.38587
0.705119	 3.8021 1.38594	 3.7861 1.38587
0.706156	3.80217 1.38594	3.78623 1.38587
0.70713	3.80224 1.38594	3.78636 1.38587
0.708121	 3.8023 1.38594	3.78649 1.38587
0.709119	3.80237 1.38594	3.78662 1.38587
0.71012	3.80244 1.38594	3.78675 1.38587
0.71112	 3.8025 1.38594	3.78688 1.38587
0.712118	3.80256 1.38594	3.78701 1.38587
0.713121	3.80263 1.38594	3.78713 1.38587
0.714126	3.80269 1.38594	3.78726 1.38587
0.715119	3.80275 1.38594	3.78739 1.38587
0.716121	3.80282 1.38594	 3.7875 1.38587
0.717124	3.80288 1.38594	3.78764 1.38587
0.718121	3.80294 1.38594	3.78776 1.38587
0.719119	  3.803 1.38594	3.78789 1.38587
0.720121	3.80306 1.38594	3.78801 1.38587
0.721118	3.80312 1.38594	3.78814 1.38587
0.722123	3.80318 1.38594	3.78826 1.38587
0.723119	3.80324 1.38594	3.78838 1.38587
0.724118	 3.8033 1.38594	 3.7885 1.38587
0.725119	3.80335 1.38594	3.78862 1.38587
0.726119	3.80341 1.38594	3.78875 1.38587
0.727128	3.80347 1.38594	3.78887 1.38587
0.728121	3.80352 1.38594	3.78899 1.38587
0.729119	3.80358 1.38594	3.78911 1.38587
0.730121	3.80363 1.38594	3.78923 1.38587
0.731117	3.80369 1.38594	3.78933 1.38587
0.732125	3.80374 1.38594	3.78946 1.38587
0.733156	 3.8038 1.38594	3.78958 1.38587
0.734124	3.80385 1.38594	 3.7897 1.38587
0.735122	 3.8039 1.38594	3.78982 1.38587
0.736119	3.80395 1.38594	3.78993 1.38587
0.737119	  3.804 1.38594	3.79005 1.38587
0.738123	3.80406 1.38594	3.79016 1.38587
0.73912	3.80411 1.38594	3.79028 1.38587
0.740119	3.80416 1.38594	3.79039 1.38587
0.741118	 3.8042 1.38594	3.79051 1.38587
0.742117	3.80425 1.38594	3.79062 1.38587
0.74312	 3.8043 1.38594	3.79073 1.38587
0.744119	3.80435 1.38594	3.79085 1.38587
0.745119	 3.8044 1.38594	3.79096 1.38587
0.74613	3.80444 1.38594	3.79107 1.38587
0.747119	3.80449 1.38594	3.79118 1.38587
0.74812	3.80453 1.38594	3.79129 1.38587
0.749117	3.80458 1.38594	 3.7914 1.38587
0.750119	3.80462 1.38594	3.79151 1.38587
0.751121	3.80467 1.38594	3.79162 1.38587
0.752118	3.80471 1.38594	3.79173 1.38587
0.753117	3.80475 1.38594	3.79184 1.38587
0.75412	 3.8048 1.38594	3.79195 1.38587
0.755118	3.80484 1.38594	3.79206 1.38587
0.756118	3.80488 1.38594	3.79216 1.38587
0.757117	3.80492 1.38594	3.79227 1.38587
0.758119	3.80496 1.38594	3.79237 1.38587
0.759119	  3.805 1.38594	3.79248 1.38587
0.760117	3.80504 1.38594	3.79259 1.38587
0.761119	3.80508 1.38594	3.79269 1.38587
0.76212	3.80512 1.38594	3.79279 1.38587
0.76312	3.80515 1.38594	 3.7929 1.38587
0.764117	3.80519 1.38594	  3.793 1.38587
0.765168	3.80523 1.38594	 3.7931 1.38587
0.766172	3.80526 1.38594	 3.7932 1.38587
0.767151	 3.8053 1.38594	3.79331 1.38587
0.768149	3.80533 1.38594	3.79341 1.38587
0.769149	3.80537 1.38594	3.79351 1.38587
0.77015	 3.8054 1.38594	3.79361 1.38587
0.771149	3.80544 1.38594	3.79371 1.38587
0.77215	3.80547 1.38594	3.79381 1.38587
0.773148	 3.8055 1.38594	3.79391 1.38587
0.774149	3.80553 1.38594	3.79401 1.38587
0.775148	3.80556 1.38594	 3.7941 1.38587
0.776149	 3.8056 1.38594	 3.7942 1.38588
0.777148	3.80563 1.38594	 3.7943 1.38588
0.778149	3.80566 1.38594	3.79439 1.38588
0.779149	3.80568 1.38594	3.79449 1.38588
0.780149	3.80571 1.38594	3.79459 1.38588
0.781149	3.80574 1.38594	3.79468 1.38588
0.782149	3.80577 1.38594	3.79478 1.38588
0.783149	 3.8058 1.38594	3.79487 1.38588
0.784149	3.80582 1.38594	3.79496 1.38588
0.785149	3.80585 1.38594	3.79506 1.38588
0.786149	3.80587 1.38594	3.79515 1.38588
0.787149	 3.8059 1.38594	3.79524 1.38588
0.788149	3.80592 1.38594	3.79533 1.38588
0.789149	3.80595 1.38594	3.79542 1.38588
0.790149	3.80597 1.38594	3.79551 1.38588
0.791149	3.80599 1.38594	 3.7956 1.38588
0.792153	3.80602 1.38594	3.79569 1.38588
0.79315	3.80604 1.38594	3.79578 1.38588
0.79415	3.80606 1.38594	3.79587 1.38588
0.795149	3.80608 1.38594	3.79596 1.38588
0.79615	 3.8061 1.38594	3.79605 1.38588
0.797149	3.80612 1.38594	3.79613 1.38588
0.798151	3.80614 1.38594	3.79622 1.38588
0.799157	3.80616 1.38594	3.79631 1.38588
0.800152	3.80617 1.38594	3.79639 1.38588
0.801149	3.80619 1.38594	3.79648 1.38588
0.802149	3.80621 1.38594	3.79656 1.38588
0.803148	3.80623 1.38594	3.79665 1.38588
0.804149	3.80624 1.38594	3.79673 1.38588
0.805148	3.80626 1.38594	3.79681 1.38588
0.806149	3.80627 1.38594	3.79689 1.38588
0.807148	3.80629 1.38594	3.79698 1.38588
0.808149	 3.8063 1.38594	3.79706 1.38588
0.80915	3.80631 1.38594	3.79714 1.38588
0.810149	3.80633 1.38594	3.79722 1.38588
0.811149	3.80634 1.38594	 3.7973 1.38588
0.812152	3.80635 1.38594	3.79738 1.38588
0.813149	3.80636 1.38594	3.79746 1.38588
0.81415	3.80637 1.38594	3.79754 1.38588
0.815149	3.80638 1.38594	3.79762 1.38588
0.816149	3.80639 1.38594	3.79769 1.38588
0.817149	 3.8064 1.38594	3.79777 1.38588
0.818149	3.80641 1.38594	3.79785 1.38588
0.819149	3.80642 1.38594	3.79792 1.38588
0.820149	3.80642 1.38594	  3.798 1.38588
0.821148	3.80643 1.38594	3.79807 1.38588
0.822149	3.80644 1.38594	3.79815 1.38588
0.823149	3.80644 1.38594	3.79822 1.38588
0.824149	3.80645 1.38594	 3.7983 1.38588
0.825149	3.80645 1.38594	3.79837 1.38588
0.826149	3.80646 1.38594	3.79844 1.38588
0.827149	3.80646 1.38594	3.79851 1.38588
0.828149	3.80646 1.38594	3.79859 1.38588
0.82915	3.80647 1.38594	3.79866 1.38588
0.83015	3.80647 1.38594	3.79873 1.38588
0.831149	3.80647 1.38594	 3.7988 1.38588
0.832153	3.80647 1.38594	3.79887 1.38588
0.83316	3.80647 1.38594	3.79894 1.38588
0.834148	3.80647 1.38594	3.79901 1.38588
0.835149	3.80647 1.38594	3.79907 1.38588
0.836149	3.80647 1.38594	3.79914 1.38588
0.837149	3.80647 1.38594	3.79921 1.38588
0.838149	3.80646 1.38594	3.79928 1.38588
0.839149	3.80646 1.38594	3.79934 1.38588
0.840148	3.80646 1.38594	3.79941 1.38588
0.841149	3.80645 1.38594	3.79947 1.38588
0.84215	3.80645 1.38594	3.79954 1.38588
0.843149	3.80645 1.38594	 3.7996 1.38588
0.844149	3.80644 1.38594	3.79966 1.38588
0.845148	3.80643 1.38594	3.79973 1.38588
0.846152	3.80643 1.38594	3.79979 1.38588
0.84715	3.80642 1.38594	3.79985 1.38588
0.848149	3.80641 1.38594	3.79991 1.38588
0.84915	3.80641 1.38594	3.79997 1.38589
0.85015	 3.8064 1.38594	3.80003 1.38589
0.851149	3.80639 1.38594	3.80009 1.38589
0.852149	3.80638 1.38594	3.80015 1.38589
0.85315	3.80637 1.38594	3.80021 1.38589
0.85415	3.80636 1.38594	3.80027 1.38589
0.855149	3.80635 1.38594	3.80033 1.38589
0.856149	3.80633 1.38594	3.80039 1.38589
0.857149	3.80632 1.38594	3.80044 1.38589
0.858149	3.80631 1.38594	 3.8005 1.38589
0.85915	 3.8063 1.38594	3.80056 1.38589
0.860149	3.80628 1.38594	3.80061 1.38589
0.861149	3.80627 1.38594	3.80067 1.38589
0.862149	3.80625 1.38594	3.80072 1.38589
0.863151	3.80624 1.38594	3.80077 1.38589
0.864149	3.80622 1.38594	3.80083 1.38589
0.865152	 3.8062 1.38594	3.80088 1.38589
0.86615	3.80619 1.38594	3.80093 1.38589
0.86715	3.80617 1.38594	3.80099 1.38589
0.868149	3.80615 1.38594	3.80104 1.38589
0.869149	3.80613 1.38594	3.80109 1.38589
0.870149	3.80611 1.38594	3.80114 1.38589
0.871149	3.80609 1.38594	3.80119 1.38589
0.872149	3.80607 1.38594	3.80124 1.38589
0.873151	3.80605 1.38594	3.80129 1.38589
0.874149	3.80603 1.38594	3.80133 1.38589
0.875149	3.80601 1.38594	3.80138 1.38589
0.876149	3.80599 1.38594	3.80143 1.38589
0.877149	3.80596 1.38594	3.80148 1.38589
0.878149	3.80594 1.38594	3.80152 1.38589
0.879149	3.80592 1.38594	3.80157 1.38589
0.880149	3.80589 1.38594	3.80161 1.38589
0.881149	3.80587 1.38594	3.80166 1.38589
0.882149	3.80584 1.38594	 3.8017 1.38589
0.883149	3.80581 1.38594	3.80174 1.38589
0.884149	3.80579 1.38594	3.80179 1.38589
0.885149	3.80576 1.38594	3.80183 1.38589
0.886149	3.80573 1.38594	3.80187 1.38589
0.887149	 3.8057 1.38594	3.80191 1.38589
0.888149	3.80567 1.38594	3.80195 1.38589
0.889148	3.80565 1.38594	  3.802 1.38589
0.890148	3.80562 1.38594	3.80204 1.38589
0.891149	3.80559 1.38594	3.80207 1.38589
0.892148	3.80555 1.38594	3.80211 1.38589
0.893149	3.80552 1.38594	3.80215 1.38589
0.894151	3.80549 1.38594	3.80219 1.38589
0.895149	3.80546 1.38594	3.80223 1.38589
0.89615	3.80543 1.38594	3.80226 1.38589
0.897149	3.80539 1.38594	 3.8023 1.38589
0.898149	3.80536 1.38594	3.80234 1.38589
0.899154	3.80532 1.38594	3.80237 1.38589
0.900158	3.80529 1.38594	3.80241 1.38589
0.901149	3.80525 1.38594	3.80244 1.38589
0.902149	3.80522 1.38594	3.80247 1.38589
0.903149	3.80518 1.38594	3.80251 1.38589
0.904149	3.80514 1.38594	3.80254 1.38589
0.905149	 3.8051 1.38594	3.80257 1.38589
0.906149	3.80507 1.38594	 3.8026 1.38589
0.907149	3.80503 1.38594	3.80264 1.38589
0.908133	3.80499 1.38594	3.80266 1.38589
0.909119	3.80495 1.38594	 3.8027 1.38589
0.910122	3.80491 1.38594	3.80273 1.38589
0.91112	3.80487 1.38594	3.80275 1.38589
0.91212	3.80482 1.38594	3.80278 1.38589
0.91316	3.80478 1.38594	3.80281 1.38589
0.914127	3.80474 1.38594	3.80284 1.38589
0.915119	 3.8047 1.38594	3.80287 1.38589
0.916138	3.80465 1.38594	3.80289 1.38589
0.917123	3.80461 1.38594	3.80292 1.38589
0.918576	3.80456 1.38594	3.80294 1.38589
0.919148	3.80452 1.38594	3.80297 1.38589
0.920116	3.80447 1.38594	3.80299 1.38589
0.921116	3.80443 1.38594	3.80302 1.38589
0.922122	3.80438 1.38594	3.80304 1.38589
0.923117	3.80433 1.38594	3.80306 1.38589
0.924116	3.80429 1.38594	3.80309 1.38589
0.925115	3.80424 1.38594	3.80311 1.38589
0.926117	3.80419 1.38594	3.80313 1.38589
0.927116	3.80414 1.38594	3.80315 1.38589
0.928119	3.80409 1.38594	3.80317 1.38589
0.929117	3.80404 1.38594	3.80319 1.38589
0.930123	3.80399 1.38594	3.80321 1.38589
0.931133	3.80394 1.38594	3.80323 1.38589
0.932156	3.80388 1.38594	3.80325 1.38589
0.93315	3.80383 1.38594	3.80326 1.38589
0.934159	3.80378 1.38594	3.80328 1.38589
0.935133	3.80372 1.38594	 3.8033 1.38589
0.93612	3.80367 1.38594	3.80331  1.3859
0.937119	3.80362 1.38594	3.80333  1.3859
0.938121	3.80356 1.38594	3.80334  1.3859
0.939119	3.80351 1.38594	3.80336  1.3859
0.940119	3.80345 1.38594	3.80337  1.3859
0.94112	3.80339 1.38594	3.80338  1.3859
0.942119	3.80333 1.38594	3.8034 1.3859
0.943118	3.80328 1.38594	3.80341  1.3859
0.944118	3.80322 1.38594	3.80342  1.3859
0.945118	3.80316 1.38594	3.80343  1.3859
0.946119	 3.8031 1.38594	3.80344  1.3859
0.947121	3.80304 1.38594	3.80345  1.3859
0.948183	3.80298 1.38594	3.80346  1.3859
0.949254	3.80292 1.38594	3.80347  1.3859
0.950126	3.80286 1.38594	3.80348  1.3859
0.951149	 3.8028 1.38594	3.80349  1.3859
0.952119	3.80273 1.38594	3.8035 1.3859
0.953119	3.80267 1.38594	3.8035 1.3859
0.954119	3.80261 1.38594	3.80351  1.3859
0.955126	3.80254 1.38594	3.80352  1.3859
0.956118	3.80248 1.38594	3.80352  1.3859
0.957119	3.80241 1.38594	3.80353  1.3859
0.958119	3.80235 1.38594	3.80353  1.3859
0.959118	3.80228 1.38594	3.80354  1.3859
0.960118	3.80222 1.38594	3.80354  1.3859
0.961119	3.80215 1.38594	3.80354  1.3859
0.962118	3.80208 1.38594	3.80355  1.3859
0.963224	3.80201 1.38594	3.80355  1.3859
0.964126	3.80194 1.38594	3.80355  1.3859
0.96512	3.80187 1.38594	3.80355  1.3859
0.966146	 3.8018 1.38594	3.80355  1.3859
0.967144	3.80173 1.38594	3.80355  1.3859
0.968123	3.80166 1.38594	3.80355  1.3859
0.969118	3.80159 1.38594	3.80355  1.3859
0.970119	3.80152 1.38594	3.80355  1.3859
0.971118	3.80145 1.38594	3.80354  1.3859
0.972119	3.80138 1.38594	3.80354  1.3859
0.973118	 3.8013 1.38594	3.80354  1.3859
0.97412	3.80123 1.38594	3.80353  1.3859
0.975119	3.80115 1.38594	3.80353  1.3859
0.976118	3.80108 1.38594	3.80352  1.3859
0.977118	  3.801 1.38594	3.80352  1.3859
0.97812	3.80093 1.38594	3.80351  1.3859
0.979119	3.80085 1.38594	3.80351  1.3859
0.980121	3.80077 1.38594	3.8035 1.3859
0.981118	 3.8007 1.38594	3.80349  1.3859
0.982125	3.80062 1.38594	3.80348  1.3859
0.983132	3.80054 1.38594	3.80347  1.3859
0.984119	3.80046 1.38594	3.80347  1.3859
0.985119	3.80038 1.38594	3.80346  1.3859
0.986117	 3.8003 1.38594	3.80345  1.3859
0.987118	3.80022 1.38594	3.80343  1.3859
0.988116	3.80014 1.38594	3.80342  1.3859
0.989116	3.80006 1.38594	3.80341  1.3859
0.990116	3.79998 1.38594	3.8034 1.3859
0.991116	3.79989 1.38594	3.80339  1.3859
0.992116	3.79981 1.38594	3.80337  1.3859
0.993117	3.79973 1.38594	3.80336  1.3859
0.994117	3.79964 1.38594	3.80335  1.3859
0.995118	3.79956 1.38594	3.80333  1.3859
0.996116	3.79947 1.38594	3.80331  1.3859
0.997118	3.79939 1.38594	3.8033 1.3859
0.998119	 3.7993 1.38594	3.80328  1.3859
0.999118	3.79922 1.38594	3.80327  1.3859
1.00015	3.79913 1.38594	3.80325  1.3859
1.00112	3.79904 1.38594	3.80323  1.3859
1.00212	3.79895 1.38594	3.80321  1.3859
1.00312	3.79886 1.38594	3.80319  1.3859
1.00412	3.79878 1.38594	3.80317  1.3859
1.00512	3.79869 1.38594	3.80315  1.3859
1.00612	 3.7986 1.38594	3.80313  1.3859
1.00712	3.79851 1.38594	3.80311  1.3859
1.00812	3.79841 1.38594	3.80309  1.3859
1.00913	3.79832 1.38594	3.80307  1.3859
1.01012	3.79823 1.38594	3.80304  1.3859
1.01112	3.79814 1.38594	3.80302  1.3859
1.01212	3.79804 1.38594	 3.803 1.3859
1.01312	3.79795 1.38594	3.80297  1.3859
1.01412	3.79786 1.38594	3.80295  1.3859
1.01512	3.79776 1.38594	3.80292  1.3859
1.01612	3.79767 1.38594	3.8029 1.3859
1.01747	3.79757 1.38594	3.80288  1.3859
1.01828	3.79747 1.38594	3.80286  1.3859
1.01915	3.79738 1.38594	3.80282  1.3859
1.02012	3.79728 1.38594	3.80279  1.3859
1.02112	3.79718 1.38594	3.80276  1.3859
1.02212	3.79708 1.38594	3.80273  1.3859
1.02312	3.79699 1.38594	3.8027 1.3859
1.02411	3.79689 1.38594	3.80267  1.3859
1.02512	3.79679 1.38594	3.80264  1.3859
1.02612	3.79669 1.38594	3.80261  1.3859
1.02713	3.79659 1.38594	3.80258  1.3859
1.02812	3.79649 1.38594	3.80254  1.3859
1.02912	3.79638 1.38594	3.80251  1.3859
1.03016	3.79628 1.38594	3.80248  1.3859
1.03113	3.79618 1.38594	3.80244  1.3859
1.03217	3.79608 1.38594	3.80241  1.3859
1.03375	3.79597 1.38594	3.80238  1.3859
1.03473	3.79587 1.38594	3.80235  1.3859
1.03519	3.79576 1.38594	3.80233  1.3859
1.03613	3.79566 1.38594	3.80227  1.3859
1.03712	3.79555 1.38594	3.80223  1.3859
1.03812	3.79545 1.38594	3.80219  1.3859
1.03912	3.79534 1.38594	3.80216  1.3859
1.04012	3.79523 1.38594	3.80212  1.3859
1.04112	3.79512 1.38594	3.80208  1.3859
1.04212	3.79502 1.38594	3.80204  1.3859
1.04312	3.79491 1.38594	 3.802 1.3859
1.04412	 3.7948 1.38594	3.80196  1.3859
1.04512	3.79469 1.38594	3.80192  1.3859
1.04612	3.79458 1.38594	3.80187  1.3859
1.04712	3.79447 1.38594	3.80183  1.3859
1.04812	3.79436 1.38594	3.80179  1.3859
1.04912	3.79425 1.38594	3.80175  1.3859
1.05012	3.79413 1.38594	3.8017 1.3859
1.05112	3.79402 1.38594	3.80166  1.3859
1.05212	3.79391 1.38594	3.80161  1.3859
1.05312	3.79379 1.38594	3.80157  1.3859
1.05412	3.79368 1.38594	3.80152  1.3859
1.05512	3.79357 1.38594	3.80148  1.3859
1.05612	3.79345 1.38594	3.80143  1.3859
1.05712	3.79334 1.38594	3.80138  1.3859
1.05812	3.79322 1.38594	3.80134  1.3859
1.05912	 3.7931 1.38594	3.80129  1.3859
1.06012	3.79299 1.38594	3.80124  1.3859
1.06112	3.79287 1.38594	3.80119  1.3859
1.06212	3.79275 1.38594	3.80114  1.3859
1.06312	3.79263 1.38594	3.80109  1.3859
1.06412	3.79251 1.38594	3.80104  1.3859
1.06512	3.79239 1.38594	3.80099  1.3859
1.06613	3.79227 1.38594	3.80094  1.3859
1.06714	3.79215 1.38594	3.80088  1.3859
1.06812	3.79203 1.38594	3.80083  1.3859
1.06912	3.79191 1.38594	3.80078  1.3859
1.07012	3.79179 1.38594	3.80072  1.3859
1.07112	3.79167 1.38594	3.80067  1.3859
1.07212	3.79155 1.38594	3.80061  1.3859
1.07312	3.79142 1.38594	3.80056  1.3859
1.07412	 3.7913 1.38594	3.8005 1.3859
1.07512	3.79117 1.38594	3.80044  1.3859
1.07611	3.79105 1.38594	3.80039  1.3859
1.07712	3.79093 1.38594	3.80033  1.3859
1.07812	 3.7908 1.38594	3.80027  1.3859
1.07912	3.79067 1.38594	3.80021  1.3859
1.08016	3.79055 1.38594	3.80015  1.3859
1.08113	3.79042 1.38594	3.80009  1.3859
1.08212	3.79029 1.38594	3.80003  1.3859
1.08312	3.79016 1.38594	3.79997  1.3859
1.08412	3.79004 1.38594	3.79991  1.3859
1.08512	3.78991 1.38594	3.79985  1.3859
1.08612	3.78978 1.38594	3.79979  1.3859
1.08712	3.78965 1.38594	3.79972  1.3859
1.08812	3.78952 1.38594	3.79966  1.3859
1.08912	3.78939 1.38594	3.7996 1.3859
1.09012	3.78926 1.38594	3.79953  1.3859
1.09112	3.78912 1.38594	3.79947  1.3859
1.09212	3.78899 1.38594	3.7994 1.3859
1.09312	3.78886 1.38594	3.79934  1.3859
1.09412	3.78873 1.38594	3.79927  1.3859
1.09512	3.78859 1.38594	3.7992 1.3859
1.09614	3.78846 1.38594	3.79914  1.3859
1.09713	3.78832 1.38594	3.79907  1.3859
1.09815	3.78819 1.38594	 3.799 1.3859
1.09912	3.78805 1.38594	3.79893  1.3859
1.10012	3.78792 1.38594	3.79886  1.3859
